method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
edge_ablation_wo_component_FULL_testcsv,S2SD32.21-85-3-2-1,full_test_csv_277_builds_HYBRID,9,63,0.9444444444444444,0.0
edge_ablation_wo_component_FULL_testcsv,S3RO32.16,full_test_csv_277_builds_HYBRID,15,37,0.7111111111111111,0.0
edge_ablation_wo_component_FULL_testcsv,S3RW32.138-29-5,full_test_csv_277_builds_HYBRID,107,240,0.6770334928229665,0.0
edge_ablation_wo_component_FULL_testcsv,S3RYA32.16,full_test_csv_277_builds_HYBRID,10,40,0.6,0.0
edge_ablation_wo_component_FULL_testcsv,S3RYA32.35,full_test_csv_277_builds_HYBRID,5,181,0.55,0.0
edge_ablation_wo_component_FULL_testcsv,S3RYA32.49-7,full_test_csv_277_builds_HYBRID,12,6,0.4791666666666667,0.0
edge_ablation_wo_component_FULL_testcsv,S3RYA32.49-8,full_test_csv_277_builds_HYBRID,12,7,0.8333333333333334,0.0
edge_ablation_wo_component_FULL_testcsv,S3SG32.39-90-1,full_test_csv_277_builds_HYBRID,31,136,0.515625,0.0
edge_ablation_wo_component_FULL_testcsv,T1RD33.116-13,full_test_csv_277_builds_HYBRID,37,4,0.8547297297297298,0.0
edge_ablation_wo_component_FULL_testcsv,T1RD33.116-15,full_test_csv_277_builds_HYBRID,11,9,0.5681818181818181,0.0
edge_ablation_wo_component_FULL_testcsv,T1RG33.135-109-1,full_test_csv_277_builds_HYBRID,25,6,0.64,0.0
edge_ablation_wo_component_FULL_testcsv,T1RG33.135-56,full_test_csv_277_builds_HYBRID,18,12,0.8062499999999999,0.0
edge_ablation_wo_component_FULL_testcsv,T1RG33.135-89,full_test_csv_277_builds_HYBRID,9,2,0.8863636363636364,0.0
edge_ablation_wo_component_FULL_testcsv,T1RM33.1-110-4,full_test_csv_277_builds_HYBRID,19,63,0.8157894736842105,0.0
edge_ablation_wo_component_FULL_testcsv,T1RM33.1-54,full_test_csv_277_builds_HYBRID,25,100,0.9326923076923077,0.0
edge_ablation_wo_component_FULL_testcsv,T1RM33.1-89,full_test_csv_277_builds_HYBRID,25,2,0.9807692307692307,0.0
edge_ablation_wo_component_FULL_testcsv,T1RM33.1-92,full_test_csv_277_builds_HYBRID,7,2,0.625,0.0
edge_ablation_wo_component_FULL_testcsv,T1SJC33.51-6,full_test_csv_277_builds_HYBRID,8,6,0.5625,0.0
edge_ablation_wo_component_FULL_testcsv,T1SQ33.15-11-77,full_test_csv_277_builds_HYBRID,26,5,0.9137931034482758,0.0
edge_ablation_wo_component_FULL_testcsv,T1SQ33.15-11-80,full_test_csv_277_builds_HYBRID,10,8,0.675,0.0
edge_ablation_wo_component_FULL_testcsv,T1SQ33.15-11-85,full_test_csv_277_builds_HYBRID,46,5,0.7065217391304348,0.0
edge_ablation_wo_component_FULL_testcsv,T1SSM33.1-100,full_test_csv_277_builds_HYBRID,2,2,0.75,0.0
edge_ablation_wo_component_FULL_testcsv,T1SSM33.1-49,full_test_csv_277_builds_HYBRID,7,10,0.9285714285714286,0.0
edge_ablation_wo_component_FULL_testcsv,T1SU33.1-124-4,full_test_csv_277_builds_HYBRID,25,8,0.42000000000000004,0.0
edge_ablation_wo_component_FULL_testcsv,T1TGN33.60-23,full_test_csv_277_builds_HYBRID,1,4,1.0,0.0
edge_ablation_wo_component_FULL_testcsv,T1TH33.75-12-6,full_test_csv_277_builds_HYBRID,9,20,0.9444444444444444,0.0
edge_ablation_wo_component_FULL_testcsv,T1TH33.75-2,full_test_csv_277_builds_HYBRID,41,10,0.8168604651162791,0.0
edge_ablation_wo_component_FULL_testcsv,T1TH33.75-3,full_test_csv_277_builds_HYBRID,6,21,0.9166666666666666,0.0
edge_ablation_wo_component_FULL_testcsv,T1TR33.4-30-75,full_test_csv_277_builds_HYBRID,14,2,0.9642857142857143,0.0
edge_ablation_wo_component_FULL_testcsv,T1TR33.43-20-24,full_test_csv_277_builds_HYBRID,3,46,0.5833333333333334,0.0
edge_ablation_wo_component_FULL_testcsv,T1TR33.43-40,full_test_csv_277_builds_HYBRID,49,78,0.9349999999999999,0.0
edge_ablation_wo_component_FULL_testcsv,T1TZ33.3-50,full_test_csv_277_builds_HYBRID,15,10,0.6666666666666667,0.0
edge_ablation_wo_component_FULL_testcsv,T1TZ33.3-52,full_test_csv_277_builds_HYBRID,22,31,0.7348484848484849,0.0
edge_ablation_wo_component_FULL_testcsv,T1TZ33.3-60,full_test_csv_277_builds_HYBRID,1,17,1.0,0.0
edge_ablation_wo_component_FULL_testcsv,T1TZ33.3-62-29,full_test_csv_277_builds_HYBRID,16,2,0.8,0.0
edge_ablation_wo_component_FULL_testcsv,T2RK33.71,full_test_csv_277_builds_HYBRID,20,12,0.8875,0.0
edge_ablation_wo_component_FULL_testcsv,T2SA33.9,full_test_csv_277_builds_HYBRID,6,67,0.4166666666666667,0.0
edge_ablation_wo_component_FULL_testcsv,T2SD33.21,full_test_csv_277_builds_HYBRID,5,48,0.49999999999999994,0.0
edge_ablation_wo_component_FULL_testcsv,T2SD33.26,full_test_csv_277_builds_HYBRID,30,21,0.6111111111111112,0.0
edge_ablation_wo_component_FULL_testcsv,T2SD33.27,full_test_csv_277_builds_HYBRID,41,61,0.9521276595744681,0.0
edge_ablation_wo_component_FULL_testcsv,T2SE33.73-8,full_test_csv_277_builds_HYBRID,1,8,1.0,0.0
edge_ablation_wo_component_FULL_testcsv,T2SR33.35,full_test_csv_277_builds_HYBRID,11,12,0.7307692307692308,0.0
edge_ablation_wo_component_FULL_testcsv,T2SR33.54,full_test_csv_277_builds_HYBRID,6,12,0.9166666666666666,0.0
edge_ablation_wo_component_FULL_testcsv,T2ST33.105-15,full_test_csv_277_builds_HYBRID,45,4,0.9888888888888888,0.0
edge_ablation_wo_component_FULL_testcsv,T2ST33.92,full_test_csv_277_builds_HYBRID,27,61,0.44642857142857145,0.0
edge_ablation_wo_component_FULL_testcsv,T2SV33.40,full_test_csv_277_builds_HYBRID,15,57,0.3,0.0
edge_ablation_wo_component_FULL_testcsv,T2SV33.42,full_test_csv_277_builds_HYBRID,8,4,0.46875,0.0
edge_ablation_wo_component_FULL_testcsv,T2TT33.60-3,full_test_csv_277_builds_HYBRID,103,14,0.9224759615384616,0.0
edge_ablation_wo_component_FULL_testcsv,T2TT33.60-5,full_test_csv_277_builds_HYBRID,9,14,0.85,0.0
edge_ablation_wo_component_FULL_testcsv,T2TT33.60-7,full_test_csv_277_builds_HYBRID,11,4,0.7727272727272727,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.10,full_test_csv_277_builds_HYBRID,68,116,0.8455882352941176,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.11,full_test_csv_277_builds_HYBRID,24,273,0.8802083333333333,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.12,full_test_csv_277_builds_HYBRID,65,2,0.8106060606060607,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.13,full_test_csv_277_builds_HYBRID,86,67,0.7954545454545454,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.14,full_test_csv_277_builds_HYBRID,57,71,0.912280701754386,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.31,full_test_csv_277_builds_HYBRID,28,11,0.625,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.32,full_test_csv_277_builds_HYBRID,9,50,0.8055555555555556,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.33,full_test_csv_277_builds_HYBRID,14,74,0.8,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.34,full_test_csv_277_builds_HYBRID,15,79,0.546875,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.35,full_test_csv_277_builds_HYBRID,2,60,0.75,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-10-20,full_test_csv_277_builds_HYBRID,21,8,0.9318181818181818,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-10-4,full_test_csv_277_builds_HYBRID,10,20,0.9,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-10-5,full_test_csv_277_builds_HYBRID,3,12,0.6666666666666666,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-110,full_test_csv_277_builds_HYBRID,8,3,0.9375,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-31,full_test_csv_277_builds_HYBRID,15,16,0.34375,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-5,full_test_csv_277_builds_HYBRID,13,34,0.4615384615384615,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-74,full_test_csv_277_builds_HYBRID,4,13,0.875,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-8,full_test_csv_277_builds_HYBRID,43,13,0.7692307692307692,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.45-9,full_test_csv_277_builds_HYBRID,48,85,0.7410714285714285,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.7,full_test_csv_277_builds_HYBRID,8,71,0.75,0.0
edge_ablation_wo_component_FULL_testcsv,T2TV33.8,full_test_csv_277_builds_HYBRID,6,78,0.6249999999999999,0.0
edge_ablation_wo_component_FULL_testcsv,T2TZ33.10,full_test_csv_277_builds_HYBRID,44,72,0.8090909090909092,0.0
edge_ablation_wo_component_FULL_testcsv,T2TZ33.18-16-17,full_test_csv_277_builds_HYBRID,2,2,0.75,0.0
edge_ablation_wo_component_FULL_testcsv,T2TZ33.18-59,full_test_csv_277_builds_HYBRID,12,10,0.9230769230769231,0.0
edge_ablation_wo_component_FULL_testcsv,T3SG33.102,full_test_csv_277_builds_HYBRID,18,51,0.5972222222222221,0.0
edge_ablation_wo_component_FULL_testcsv,T3SG33.92,full_test_csv_277_builds_HYBRID,6,24,0.6666666666666666,0.0
edge_ablation_wo_component_FULL_testcsv,T3SL33.16,full_test_csv_277_builds_HYBRID,49,291,0.8575,0.0
edge_ablation_wo_component_FULL_testcsv,T3SL33.16-11,full_test_csv_277_builds_HYBRID,15,6,0.6222222222222223,0.0
edge_ablation_wo_component_FULL_testcsv,T3SL33.16-9,full_test_csv_277_builds_HYBRID,68,6,0.7610759493670887,0.0
edge_ablation_wo_component_FULL_testcsv,T3SL33.5,full_test_csv_277_builds_HYBRID,24,60,0.9166666666666666,0.0
edge_ablation_wo_component_FULL_testcsv,T3SL33.8,full_test_csv_277_builds_HYBRID,9,20,0.45833333333333337,0.0
edge_ablation_wo_component_FULL_testcsv,T3TB33.2-24,full_test_csv_277_builds_HYBRID,4,7,0.625,0.0
edge_ablation_wo_component_FULL_testcsv,T3TB33.2-5,full_test_csv_277_builds_HYBRID,17,2,0.8823529411764706,0.0
edge_ablation_wo_component_FULL_testcsv,T3TC33.10,full_test_csv_277_builds_HYBRID,7,40,0.3928571428571428,0.0
edge_ablation_wo_component_FULL_testcsv,T3TD33.10,full_test_csv_277_builds_HYBRID,1,104,1.0,0.0
edge_ablation_wo_component_FULL_testcsv,T3TDC33.16-12,full_test_csv_277_builds_HYBRID,21,51,0.8571428571428571,0.0
edge_ablation_wo_component_FULL_testcsv,T3TDC33.16-14,full_test_csv_277_builds_HYBRID,12,6,0.8958333333333334,0.0
