method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
edge_ablation_full_FULL_testcsv,S2SD32.21-85-3-2-1,full_test_csv_277_builds_HYBRID,9,63,0.9166666666666666,0.0
edge_ablation_full_FULL_testcsv,S3RO32.16,full_test_csv_277_builds_HYBRID,15,37,0.7111111111111111,0.0
edge_ablation_full_FULL_testcsv,S3RW32.138-29-5,full_test_csv_277_builds_HYBRID,107,240,0.7105263157894737,0.0
edge_ablation_full_FULL_testcsv,S3RYA32.16,full_test_csv_277_builds_HYBRID,10,40,0.6125,0.0
edge_ablation_full_FULL_testcsv,S3RYA32.35,full_test_csv_277_builds_HYBRID,5,181,0.75,0.0
edge_ablation_full_FULL_testcsv,S3RYA32.49-7,full_test_csv_277_builds_HYBRID,12,6,0.4583333333333333,0.0
edge_ablation_full_FULL_testcsv,S3RYA32.49-8,full_test_csv_277_builds_HYBRID,12,7,0.8333333333333334,0.0
edge_ablation_full_FULL_testcsv,S3SG32.39-90-1,full_test_csv_277_builds_HYBRID,31,136,0.65625,0.0
edge_ablation_full_FULL_testcsv,T1RD33.116-13,full_test_csv_277_builds_HYBRID,37,4,0.8462837837837838,0.0
edge_ablation_full_FULL_testcsv,T1RD33.116-15,full_test_csv_277_builds_HYBRID,11,9,0.8409090909090908,0.0
edge_ablation_full_FULL_testcsv,T1RG33.135-109-1,full_test_csv_277_builds_HYBRID,25,6,0.62,0.0
edge_ablation_full_FULL_testcsv,T1RG33.135-56,full_test_csv_277_builds_HYBRID,18,12,0.8125,0.0
edge_ablation_full_FULL_testcsv,T1RG33.135-89,full_test_csv_277_builds_HYBRID,9,2,0.9090909090909091,0.0
edge_ablation_full_FULL_testcsv,T1RM33.1-110-4,full_test_csv_277_builds_HYBRID,19,63,0.7763157894736843,0.0
edge_ablation_full_FULL_testcsv,T1RM33.1-54,full_test_csv_277_builds_HYBRID,25,100,0.9615384615384615,0.0
edge_ablation_full_FULL_testcsv,T1RM33.1-89,full_test_csv_277_builds_HYBRID,25,2,0.8653846153846154,0.0
edge_ablation_full_FULL_testcsv,T1RM33.1-92,full_test_csv_277_builds_HYBRID,7,2,0.75,0.0
edge_ablation_full_FULL_testcsv,T1SJC33.51-6,full_test_csv_277_builds_HYBRID,8,6,0.625,0.0
edge_ablation_full_FULL_testcsv,T1SQ33.15-11-77,full_test_csv_277_builds_HYBRID,26,5,0.8620689655172413,0.0
edge_ablation_full_FULL_testcsv,T1SQ33.15-11-80,full_test_csv_277_builds_HYBRID,10,8,0.6,0.0
edge_ablation_full_FULL_testcsv,T1SQ33.15-11-85,full_test_csv_277_builds_HYBRID,46,5,0.703804347826087,0.0
edge_ablation_full_FULL_testcsv,T1SSM33.1-100,full_test_csv_277_builds_HYBRID,2,2,0.75,0.0
edge_ablation_full_FULL_testcsv,T1SSM33.1-49,full_test_csv_277_builds_HYBRID,7,10,0.9285714285714286,0.0
edge_ablation_full_FULL_testcsv,T1SU33.1-124-4,full_test_csv_277_builds_HYBRID,25,8,0.44000000000000006,0.0
edge_ablation_full_FULL_testcsv,T1TGN33.60-23,full_test_csv_277_builds_HYBRID,1,4,1.0,0.0
edge_ablation_full_FULL_testcsv,T1TH33.75-12-6,full_test_csv_277_builds_HYBRID,9,20,0.888888888888889,0.0
edge_ablation_full_FULL_testcsv,T1TH33.75-2,full_test_csv_277_builds_HYBRID,41,10,0.7703488372093024,0.0
