method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
edge_ablation_wo_semantic,S2RK32.92-52,v8_full_test,49,8,0.8724489795918366,0.0
edge_ablation_wo_semantic,S3RV32.127,v8_full_test,2,4,0.5,0.0
edge_ablation_wo_semantic,S3SL32.16-72-8,v8_full_test,5,10,0.3,0.0
edge_ablation_wo_semantic,T1RD33.108,v8_full_test,4,19,0.65625,0.0
edge_ablation_wo_semantic,T1RD33.76,v8_full_test,5,26,0.65,0.0
edge_ablation_wo_semantic,T1SD33.23,v8_full_test,4,116,0.125,0.0
edge_ablation_wo_semantic,T1SH33.12,v8_full_test,15,115,0.8833333333333334,0.0
edge_ablation_wo_semantic,T1SH33.20,v8_full_test,13,91,0.4230769230769231,0.0
edge_ablation_wo_semantic,T1SJ33.75,v8_full_test,89,6,0.5112359550561797,0.0
edge_ablation_wo_semantic,T1SJ33.78,v8_full_test,8,16,0.78125,0.0
edge_ablation_wo_semantic,T1SL33.6,v8_full_test,123,103,0.598780487804878,0.0
edge_ablation_wo_semantic,T1TB33.17,v8_full_test,7,124,0.9285714285714286,0.0
edge_ablation_wo_semantic,T1TGN33.23,v8_full_test,15,46,0.5416666666666667,0.0
edge_ablation_wo_semantic,T1TGN33.4,v8_full_test,7,66,0.4285714285714286,0.0
edge_ablation_wo_semantic,T1TGN33.5,v8_full_test,13,280,0.7692307692307693,0.0
edge_ablation_wo_semantic,T1TGN33.51,v8_full_test,18,30,0.5347222222222221,0.0
edge_ablation_wo_semantic,T1TGN33.6,v8_full_test,4,93,0.875,0.0
edge_ablation_wo_semantic,T1TGN33.60-11,v8_full_test,18,8,0.5862068965517241,0.0
edge_ablation_wo_semantic,T1TGN33.60-12,v8_full_test,16,13,0.484375,0.0
edge_ablation_wo_semantic,T1TGN33.60-14,v8_full_test,6,10,0.37500000000000006,0.0
edge_ablation_wo_semantic,T1TGN33.60-15,v8_full_test,5,6,0.8,0.0
edge_ablation_wo_semantic,T1TGN33.60-5,v8_full_test,1,7,1.0,0.0
edge_ablation_wo_semantic,T1TGN33.7,v8_full_test,10,74,0.6,0.0
edge_ablation_wo_semantic,T1TH33.11,v8_full_test,10,29,0.050000000000000024,0.0
edge_ablation_wo_semantic,T1TH33.28,v8_full_test,1,56,1.0,0.0
edge_ablation_wo_semantic,T1TH33.30,v8_full_test,1,61,1.0,0.0
edge_ablation_wo_semantic,T1TH33.5,v8_full_test,22,77,0.9772727272727273,0.0
edge_ablation_wo_semantic,T1TH33.8,v8_full_test,86,121,0.5625,0.0
edge_ablation_wo_semantic,T1TO33.33-2,v8_full_test,39,10,0.6625,0.0
edge_ablation_wo_semantic,T1TO33.9,v8_full_test,18,45,0.574074074074074,0.0
edge_ablation_wo_semantic,T1TPJ33.1-36,v8_full_test,1,2,1.0,0.0
edge_ablation_wo_semantic,T1TPN33.25,v8_full_test,86,28,0.6986434108527132,0.0
edge_ablation_wo_semantic,T1TPN33.26,v8_full_test,44,51,0.8125000000000001,0.0
edge_ablation_wo_semantic,T1TR33.37,v8_full_test,7,49,0.5178571428571428,0.0
edge_ablation_wo_semantic,T1TR33.4-15-2,v8_full_test,3,48,0.6666666666666666,0.0
edge_ablation_wo_semantic,T1TR33.43-18,v8_full_test,21,66,0.6726190476190476,0.0
edge_ablation_wo_semantic,T1TR33.43-19,v8_full_test,6,32,0.7499999999999999,0.0
edge_ablation_wo_semantic,T1TZ33.3-6,v8_full_test,35,4,0.1285714285714286,0.0
edge_ablation_wo_semantic,T2TV33.45-7,v8_full_test,32,29,0.85,0.0
edge_ablation_wo_semantic,TSA33.188,v8_full_test,8,101,0.5625,0.0
