method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
DeepOrder + Balanced Sampling,S2SD32.21-85-3-2-1,industry_dataset,15,0,0.7666666666666667,0.0
DeepOrder + Balanced Sampling,S3RO32.16,industry_dataset,15,0,0.7222222222222222,0.0
DeepOrder + Balanced Sampling,S3RW32.138-29-5,industry_dataset,110,0,0.03181818181818177,0.0
DeepOrder + Balanced Sampling,S3RYA32.16,industry_dataset,10,0,0.75,0.0
DeepOrder + Balanced Sampling,S3RYA32.35,industry_dataset,5,0,0.29999999999999993,0.0
DeepOrder + Balanced Sampling,S3RYA32.49-7,industry_dataset,12,0,0.37500000000000006,0.0
DeepOrder + Balanced Sampling,S3RYA32.49-8,industry_dataset,12,0,0.8333333333333333,0.0
DeepOrder + Balanced Sampling,S3SG32.39-90-1,industry_dataset,40,0,0.1375,0.0
DeepOrder + Balanced Sampling,T1RD33.116-13,industry_dataset,40,0,0.75625,0.0
DeepOrder + Balanced Sampling,T1RD33.116-15,industry_dataset,12,0,0.041666666666666664,0.0
DeepOrder + Balanced Sampling,T1RG33.135-109-1,industry_dataset,25,0,0.9400000000000001,0.0
DeepOrder + Balanced Sampling,T1RG33.135-56,industry_dataset,18,0,0.8055555555555556,0.0
DeepOrder + Balanced Sampling,T1RG33.135-89,industry_dataset,12,0,0.6249999999999999,0.0
DeepOrder + Balanced Sampling,T1RM33.1-110-4,industry_dataset,19,0,0.7631578947368421,0.0
DeepOrder + Balanced Sampling,T1RM33.1-54,industry_dataset,27,0,0.9074074074074073,0.0
DeepOrder + Balanced Sampling,T1RM33.1-89,industry_dataset,25,0,0.9,0.0
DeepOrder + Balanced Sampling,T1RM33.1-92,industry_dataset,10,0,0.75,0.0
DeepOrder + Balanced Sampling,T1SJC33.51-6,industry_dataset,8,0,0.8125,0.0
DeepOrder + Balanced Sampling,T1SQ33.15-11-77,industry_dataset,26,0,0.9807692307692308,0.0
DeepOrder + Balanced Sampling,T1SQ33.15-11-80,industry_dataset,10,0,0.75,0.0
DeepOrder + Balanced Sampling,T1SQ33.15-11-85,industry_dataset,47,0,0.925531914893617,0.0
DeepOrder + Balanced Sampling,T1SSM33.1-100,industry_dataset,2,0,0.75,0.0
DeepOrder + Balanced Sampling,T1SSM33.1-49,industry_dataset,7,0,0.9285714285714286,0.0
DeepOrder + Balanced Sampling,T1SU33.1-124-4,industry_dataset,25,0,0.18000000000000002,0.0
DeepOrder + Balanced Sampling,T1TGN33.60-23,industry_dataset,1,0,1.0,0.0
DeepOrder + Balanced Sampling,T1TH33.75-12-6,industry_dataset,10,0,0.24999999999999994,0.0
DeepOrder + Balanced Sampling,T1TH33.75-2,industry_dataset,42,0,0.42857142857142855,0.0
DeepOrder + Balanced Sampling,T1TH33.75-3,industry_dataset,6,0,0.9166666666666667,0.0
DeepOrder + Balanced Sampling,T1TR33.4-30-75,industry_dataset,15,0,0.5666666666666667,0.0
DeepOrder + Balanced Sampling,T1TR33.43-20-24,industry_dataset,4,0,0.375,0.0
DeepOrder + Balanced Sampling,T1TR33.43-40,industry_dataset,50,0,0.91,0.0
DeepOrder + Balanced Sampling,T1TZ33.3-50,industry_dataset,16,0,0.84375,0.0
DeepOrder + Balanced Sampling,T1TZ33.3-52,industry_dataset,23,0,0.7753623188405797,0.0
DeepOrder + Balanced Sampling,T1TZ33.3-60,industry_dataset,1,0,1.0,0.0
DeepOrder + Balanced Sampling,T1TZ33.3-62-29,industry_dataset,16,0,0.9375,0.0
DeepOrder + Balanced Sampling,T2RK33.71,industry_dataset,20,0,0.375,0.0
DeepOrder + Balanced Sampling,T2SA33.9,industry_dataset,6,0,0.08333333333333333,0.0
DeepOrder + Balanced Sampling,T2SD33.21,industry_dataset,9,0,0.7222222222222223,0.0
DeepOrder + Balanced Sampling,T2SD33.26,industry_dataset,32,0,0.6510416666666667,0.0
DeepOrder + Balanced Sampling,T2SD33.27,industry_dataset,41,0,0.7926829268292683,0.0
DeepOrder + Balanced Sampling,T2SE33.73-8,industry_dataset,1,0,1.0,0.0
DeepOrder + Balanced Sampling,T2SR33.35,industry_dataset,12,0,0.9583333333333333,0.0
DeepOrder + Balanced Sampling,T2SR33.54,industry_dataset,6,0,0.4166666666666667,0.0
DeepOrder + Balanced Sampling,T2ST33.105-15,industry_dataset,45,0,0.9222222222222222,0.0
DeepOrder + Balanced Sampling,T2ST33.92,industry_dataset,28,0,0.6607142857142857,0.0
DeepOrder + Balanced Sampling,T2SV33.40,industry_dataset,16,0,0.21875,0.0
DeepOrder + Balanced Sampling,T2SV33.42,industry_dataset,12,0,0.5416666666666666,0.0
DeepOrder + Balanced Sampling,T2TT33.60-3,industry_dataset,119,0,0.976890756302521,0.0
DeepOrder + Balanced Sampling,T2TT33.60-5,industry_dataset,9,0,0.9444444444444444,0.0
DeepOrder + Balanced Sampling,T2TT33.60-7,industry_dataset,12,0,0.9583333333333333,0.0
DeepOrder + Balanced Sampling,T2TV33.10,industry_dataset,73,0,0.767123287671233,0.0
DeepOrder + Balanced Sampling,T2TV33.11,industry_dataset,26,0,0.576923076923077,0.0
DeepOrder + Balanced Sampling,T2TV33.12,industry_dataset,70,0,0.6785714285714286,0.0
DeepOrder + Balanced Sampling,T2TV33.13,industry_dataset,88,0,0.6193181818181819,0.0
DeepOrder + Balanced Sampling,T2TV33.14,industry_dataset,66,0,0.6287878787878788,0.0
DeepOrder + Balanced Sampling,T2TV33.31,industry_dataset,48,0,0.4479166666666667,0.0
DeepOrder + Balanced Sampling,T2TV33.32,industry_dataset,9,0,0.8333333333333334,0.0
DeepOrder + Balanced Sampling,T2TV33.33,industry_dataset,16,0,0.59375,0.0
DeepOrder + Balanced Sampling,T2TV33.34,industry_dataset,27,0,0.5,0.0
DeepOrder + Balanced Sampling,T2TV33.35,industry_dataset,3,0,0.8333333333333334,0.0
DeepOrder + Balanced Sampling,T2TV33.45-10-20,industry_dataset,21,0,0.9285714285714286,0.0
DeepOrder + Balanced Sampling,T2TV33.45-10-4,industry_dataset,10,0,0.9,0.0
DeepOrder + Balanced Sampling,T2TV33.45-10-5,industry_dataset,4,0,0.625,0.0
DeepOrder + Balanced Sampling,T2TV33.45-110,industry_dataset,8,0,0.8125,0.0
DeepOrder + Balanced Sampling,T2TV33.45-31,industry_dataset,15,0,0.9,0.0
DeepOrder + Balanced Sampling,T2TV33.45-5,industry_dataset,13,0,0.038461538461538464,0.0
DeepOrder + Balanced Sampling,T2TV33.45-74,industry_dataset,4,0,0.875,0.0
DeepOrder + Balanced Sampling,T2TV33.45-8,industry_dataset,53,0,0.718867924528302,0.0
DeepOrder + Balanced Sampling,T2TV33.45-9,industry_dataset,52,0,0.6955128205128205,0.0
DeepOrder + Balanced Sampling,T2TV33.7,industry_dataset,8,0,0.6875,0.0
DeepOrder + Balanced Sampling,T2TV33.8,industry_dataset,6,0,0.9166666666666667,0.0
DeepOrder + Balanced Sampling,T2TZ33.10,industry_dataset,62,0,0.8790322580645161,0.0
DeepOrder + Balanced Sampling,T2TZ33.18-16-17,industry_dataset,2,0,0.75,0.0
DeepOrder + Balanced Sampling,T2TZ33.18-59,industry_dataset,13,0,0.9615384615384616,0.0
DeepOrder + Balanced Sampling,T3SG33.102,industry_dataset,19,0,0.13157894736842105,0.0
DeepOrder + Balanced Sampling,T3SG33.92,industry_dataset,12,0,0.5416666666666666,0.0
DeepOrder + Balanced Sampling,T3SL33.16,industry_dataset,62,0,0.9435483870967742,0.0
DeepOrder + Balanced Sampling,T3SL33.16-11,industry_dataset,15,0,0.5666666666666667,0.0
DeepOrder + Balanced Sampling,T3SL33.16-9,industry_dataset,80,0,0.6749999999999999,0.0
DeepOrder + Balanced Sampling,T3SL33.5,industry_dataset,26,0,0.9423076923076924,0.0
DeepOrder + Balanced Sampling,T3SL33.8,industry_dataset,9,0,0.5,0.0
DeepOrder + Balanced Sampling,T3TB33.2-24,industry_dataset,4,0,0.875,0.0
DeepOrder + Balanced Sampling,T3TB33.2-5,industry_dataset,17,0,0.6176470588235294,0.0
DeepOrder + Balanced Sampling,T3TC33.10,industry_dataset,8,0,0.4375,0.0
DeepOrder + Balanced Sampling,T3TD33.10,industry_dataset,1,0,1.0,0.0
DeepOrder + Balanced Sampling,T3TDC33.16-12,industry_dataset,23,0,0.5,0.0
DeepOrder + Balanced Sampling,T3TDC33.16-14,industry_dataset,13,0,0.9615384615384616,0.0
DeepOrder + Balanced Sampling,T3TDC33.3,industry_dataset,2,0,0.75,0.0
DeepOrder + Balanced Sampling,T3TF33.11,industry_dataset,21,0,0.5952380952380952,0.0
DeepOrder + Balanced Sampling,T3TF33.13,industry_dataset,22,0,0.6136363636363635,0.0
DeepOrder + Balanced Sampling,T3TF33.14,industry_dataset,12,0,0.5416666666666666,0.0
DeepOrder + Balanced Sampling,T3TF33.19,industry_dataset,5,0,0.5,0.0
DeepOrder + Balanced Sampling,T3TF33.36,industry_dataset,5,0,0.9,0.0
DeepOrder + Balanced Sampling,T3TF33.66-56,industry_dataset,16,0,0.96875,0.0
DeepOrder + Balanced Sampling,T3TM33.23-10,industry_dataset,20,0,0.975,0.0
DeepOrder + Balanced Sampling,T3TM33.7,industry_dataset,6,0,0.5833333333333334,0.0
DeepOrder + Balanced Sampling,T3TP33.2,industry_dataset,5,0,0.29999999999999993,0.0
DeepOrder + Balanced Sampling,TSH33.179,industry_dataset,27,0,0.7407407407407407,0.0
DeepOrder + Balanced Sampling,TTC33.18,industry_dataset,47,0,0.6702127659574467,0.0
DeepOrder + Balanced Sampling,TTC33.19,industry_dataset,15,0,0.7666666666666667,0.0
DeepOrder + Balanced Sampling,TTD33.16,industry_dataset,12,0,0.9583333333333333,0.0
DeepOrder + Balanced Sampling,TTD33.20,industry_dataset,25,0,0.86,0.0
DeepOrder + Balanced Sampling,TTD33.21,industry_dataset,57,0,0.8640350877192983,0.0
DeepOrder + Balanced Sampling,TTDC33.16,industry_dataset,24,0,0.6458333333333334,0.0
DeepOrder + Balanced Sampling,TTM33.1,industry_dataset,17,0,0.676470588235294,0.0
DeepOrder + Balanced Sampling,TTM33.15,industry_dataset,12,0,0.9583333333333333,0.0
DeepOrder + Balanced Sampling,U1RD34.43,industry_dataset,3,0,0.8333333333333334,0.0
DeepOrder + Balanced Sampling,U1SH34.15,industry_dataset,8,0,0.75,0.0
DeepOrder + Balanced Sampling,U1SJ34.2-54,industry_dataset,1,0,1.0,0.0
DeepOrder + Balanced Sampling,U1SQ34.53-12,industry_dataset,4,0,0.875,0.0
DeepOrder + Balanced Sampling,U1SQ34.53-14,industry_dataset,6,0,0.08333333333333333,0.0
DeepOrder + Balanced Sampling,U1TC34.22-12,industry_dataset,9,0,0.5555555555555556,0.0
DeepOrder + Balanced Sampling,U1TC34.42,industry_dataset,4,0,0.875,0.0
DeepOrder + Balanced Sampling,U1TD34.100-7,industry_dataset,1,0,1.0,0.0
DeepOrder + Balanced Sampling,U1TD34.74,industry_dataset,6,0,0.4166666666666667,0.0
DeepOrder + Balanced Sampling,U1TDC34.9-2,industry_dataset,25,0,0.76,0.0
DeepOrder + Balanced Sampling,U1TDC34.9-34,industry_dataset,21,0,0.5476190476190477,0.0
DeepOrder + Balanced Sampling,U1TF34.44,industry_dataset,37,0,0.1486486486486486,0.0
DeepOrder + Balanced Sampling,U1TF34.67,industry_dataset,7,0,0.9285714285714286,0.0
DeepOrder + Balanced Sampling,U1TGN34.42-19,industry_dataset,61,0,0.9590163934426229,0.0
DeepOrder + Balanced Sampling,U1TGN34.42-67,industry_dataset,7,0,0.6428571428571428,0.0
DeepOrder + Balanced Sampling,U1TM34.81,industry_dataset,11,0,0.8636363636363635,0.0
DeepOrder + Balanced Sampling,U1TM34.84,industry_dataset,25,0,0.26,0.0
