method_name,build_id,test_scenario,count_tc,count_commits,apfd,time
DeepOrder + Dual Balancing,T3TF33.14,industry_dataset,12,0,0.7083333333333334,0.0
DeepOrder + Dual Balancing,T3TF33.19,industry_dataset,5,0,0.4,0.0
DeepOrder + Dual Balancing,T3TF33.36,industry_dataset,5,0,0.9,0.0
DeepOrder + Dual Balancing,T3TF33.66-56,industry_dataset,16,0,0.96875,0.0
DeepOrder + Dual Balancing,T3TM33.23-10,industry_dataset,20,0,0.975,0.0
DeepOrder + Dual Balancing,T3TM33.7,industry_dataset,6,0,0.5833333333333334,0.0
DeepOrder + Dual Balancing,T3TP33.2,industry_dataset,5,0,0.29999999999999993,0.0
DeepOrder + Dual Balancing,TSH33.179,industry_dataset,27,0,0.5185185185185185,0.0
DeepOrder + Dual Balancing,TTC33.18,industry_dataset,47,0,0.6808510638297872,0.0
DeepOrder + Dual Balancing,TTC33.19,industry_dataset,15,0,0.7000000000000001,0.0
DeepOrder + Dual Balancing,TTD33.16,industry_dataset,12,0,0.9583333333333333,0.0
DeepOrder + Dual Balancing,TTD33.20,industry_dataset,25,0,0.9,0.0
DeepOrder + Dual Balancing,TTD33.21,industry_dataset,57,0,0.881578947368421,0.0
DeepOrder + Dual Balancing,TTDC33.16,industry_dataset,24,0,0.6041666666666666,0.0
DeepOrder + Dual Balancing,TTM33.1,industry_dataset,17,0,0.676470588235294,0.0
DeepOrder + Dual Balancing,TTM33.15,industry_dataset,12,0,0.9583333333333333,0.0
DeepOrder + Dual Balancing,U1RD34.43,industry_dataset,3,0,0.8333333333333334,0.0
DeepOrder + Dual Balancing,U1SH34.15,industry_dataset,8,0,0.75,0.0
DeepOrder + Dual Balancing,U1SJ34.2-54,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U1SQ34.53-12,industry_dataset,4,0,0.875,0.0
DeepOrder + Dual Balancing,U1SQ34.53-14,industry_dataset,6,0,0.08333333333333333,0.0
DeepOrder + Dual Balancing,U1TC34.22-12,industry_dataset,9,0,0.33333333333333337,0.0
DeepOrder + Dual Balancing,U1TC34.42,industry_dataset,4,0,0.875,0.0
DeepOrder + Dual Balancing,U1TD34.100-7,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U1TD34.74,industry_dataset,6,0,0.4166666666666667,0.0
DeepOrder + Dual Balancing,U1TDC34.9-2,industry_dataset,25,0,0.76,0.0
DeepOrder + Dual Balancing,U1TDC34.9-34,industry_dataset,21,0,0.5476190476190477,0.0
DeepOrder + Dual Balancing,U1TF34.44,industry_dataset,37,0,0.013513513513513514,0.0
DeepOrder + Dual Balancing,U1TF34.67,industry_dataset,7,0,0.9285714285714286,0.0
DeepOrder + Dual Balancing,U1TGN34.42-19,industry_dataset,61,0,0.9590163934426229,0.0
DeepOrder + Dual Balancing,U1TGN34.42-67,industry_dataset,7,0,0.9285714285714286,0.0
DeepOrder + Dual Balancing,U1TM34.81,industry_dataset,11,0,0.7727272727272727,0.0
DeepOrder + Dual Balancing,U1TM34.84,industry_dataset,25,0,0.26,0.0
DeepOrder + Dual Balancing,U1TM34.85,industry_dataset,2,0,0.5,0.0
DeepOrder + Dual Balancing,U1TO34.1-33,industry_dataset,4,0,0.875,0.0
DeepOrder + Dual Balancing,U1TP34.29-18,industry_dataset,5,0,0.9,0.0
DeepOrder + Dual Balancing,U1TPN34.18,industry_dataset,6,0,0.5833333333333334,0.0
DeepOrder + Dual Balancing,U1TR34.8-30,industry_dataset,41,0,0.9146341463414634,0.0
DeepOrder + Dual Balancing,U1TR34.8-7,industry_dataset,40,0,0.28750000000000003,0.0
DeepOrder + Dual Balancing,U1TT34.126,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U1UD34.11,industry_dataset,5,0,0.7,0.0
DeepOrder + Dual Balancing,U1UD34.16-7,industry_dataset,1,0,1.0,0.0
DeepOrder + Dual Balancing,U1UFN34.18,industry_dataset,5,0,0.9,0.0
DeepOrder + Dual Balancing,U1UFN34.36,industry_dataset,2,0,0.5,0.0
DeepOrder + Dual Balancing,U1UFN34.41-23,industry_dataset,22,0,0.38636363636363635,0.0
DeepOrder + Dual Balancing,U1UG34.23-23-5,industry_dataset,3,0,0.8333333333333334,0.0
DeepOrder + Dual Balancing,U1UG34.23-55,industry_dataset,2,0,0.75,0.0
DeepOrder + Dual Balancing,U1UG34.23-85,industry_dataset,2,0,0.75,0.0
DeepOrder + Dual Balancing,U2SL34.1-17,industry_dataset,3,0,0.8333333333333334,0.0
DeepOrder + Dual Balancing,U2SL34.1-4,industry_dataset,26,0,0.9230769230769231,0.0
